"name"	"fitted1"	"rep"
"astA"	-0.00283603124408459	2
"fpr"	-0.014199912769489	2
"yfbE"	-0.00467762774818736	2
"argD"	-0.109999555028111	2
"yaiE"	-0.0177484631459041	2
"yahA"	-0.0124382591594929	2
"eutQ"	-0.00265119901190508	2
"fecR"	-0.142267994084682	2
"osmC"	-0.0411168208379222	2
"IR2667"	-0.00933912111671343	2
"barA"	-0.000739355040311981	2
"xdhB"	-0.00916178343110781	2
"ydcL"	-0.0117338473843728	2
"yfdE"	-0.017505057972881	2
"ECB_misc_RNA_19"	-0.0165419287017533	2
"IR671"	-0.00968578880178073	2
"IR3027"	-0.00268514096403581	2
"aapM"	-0.00428833241832261	2
"IR1635"	-0.0056596354500636	2
"nfsA"	-0.00169036901343543	2
"IR1135"	-0.0186130199413831	2
"bax"	-0.0162139273624061	2
"ECB_00815"	-0.00557324202345568	2
"aapQ"	-0.0072343752366617	2
"yggT"	-0.00377859811809455	2
"ybaO"	-0.00805291746154528	2
"IR3061"	-0.000260551404712173	2
"IR1795"	-0.0596673167817578	2
"IR3582"	-0.0577490412994195	2
"acrA"	-0.01448716753347	2
"IR502"	-0.0089296755214533	2
"znuC"	-0.172849861052117	2
"yniD"	-0.0145446662605517	2
"IR2789"	-0.0222525325094057	2
"IR219"	-0.00309273846279762	2
"IR267"	-0.000754114791567689	2
"cadB"	-0.000487980271734874	2
"IR187"	-0.013230572762249	2
"IR1150"	-0.00596383096640138	2
"ybcN"	-0.00160364256114031	2
"IR978"	-0.0089011237121751	2
"yqjC"	-0.00345826214804327	2
"deoD"	-0.00500722134183773	2
"IR2320"	-0.000597674947192831	2
"ECB_02512"	-0.0337933454397275	2
"yrbG"	-0.0146557394248574	2
"btuC"	-0.0209572424844199	2
"dinD"	-0.0404206235673767	2
"hemE"	-0.00531428278030172	2
"potD"	-0.00295498690689031	2
"cbpM"	-0.0365399547850268	2
"IR3245"	-0.0158190902071657	2
"IR2363"	-0.0286874813557797	2
"sodC"	-0.0087534430545766	2
"ECB_01513"	-0.0183421124456528	2
"intR"	-0.0104795476536044	2
"hyaA"	-0.00621099874270808	2
"yebZ"	-0.00251716541151173	2
"uhpT"	-0.0101369040479774	2
"yiaO"	-0.013351410614077	2
"fucO"	-0.00172744599294691	2
"sodC"	-0.011604116047368	2
"ybjT"	-0.00617095885433109	2
"fadR"	-0.112589811623949	2
"cheB"	-0.00383025980086875	2
"IR446"	-0.0189131461166847	2
"ECB_02835"	-0.0012338347946554	2
"ECB_01343"	-0.049452475436901	2
"gudD"	-0.0286261542082725	2
"ESCRE2121"	-0.0055422656789374	2
"IR1544"	-0.0106715252115933	2
"lacA"	-0.00293526882391035	2
"IR3691"	-0.021194431002978	2
"IR2322"	-0.0144345489904923	2
"yceF"	-0.056528706626103	2
"ESCRE0552"	-0.00555670124006527	2
"IR3308"	-0.0159923402441959	2
"tdcC"	-0.00859816909398302	2
"IR2609"	-0.00450904847189854	2
"yiaJ"	-0.0160485097667028	2
"ybjQ"	-0.0130715183361782	2
"IR2393"	-0.00370115998516741	2
"nadD"	-0.0151752173582119	2
"aceA"	-0.00438352346097848	2
"yddH"	-0.00387424003821568	2
"ygaV"	-0.00339747494477009	2
"IR3616"	-0.0110453577032798	2
"yjcR"	-0.00983588946994839	2
"exo"	-0.00455920290767942	2
"phr"	-0.00368953305442376	2
"hyfC#1"	-0.0156383436929614	2
"dsdC"	-0.00572708205098972	2
"alsK"	-0.0217687429799156	2
"ompT"	-0.0105237584684073	2
"yceG"	-0.0390752622602316	2
"yfjD"	-0.0121584317890826	2
"IR1216"	-0.01055175612067	2
"ESCRE4566"	-0.0225892591622562	2
"gltB"	-0.0339785011808019	2
"nanA"	-0.0169851094989806	2
"IR2035"	-0.0161426784031168	2
"setB"	-0.00652270203488906	2
"yfiK"	-0.0125096448145542	2
"ECB_00837"	-0.00292165356515952	2
"IR121"	-0.0313586352030074	2
"IR2521"	-0.0218566391371555	2
"ypjA"	-0.00735480209695583	2
"yfdE"	-0.00195622953155854	2
"speC"	-0.001328806003174	2
"pncA"	-0.00298410793630566	2
"IR2742"	-0.00137222840333292	2
"IR3309"	-0.0176507750912447	2
"mngR"	-0.00528551166938606	2
"ygbN"	-4.26014589406119e-05	2
"IR623"	-8.04446826063449e-05	2
"rfaH"	-0.0301154648159835	2
"ECB_00825"	-0.000918311134092642	2
"ygaT"	-0.0419263217685831	2
"IR3690"	-0.023254542950539	2
"IR3092"	-0.00253849112564282	2
"ycjY"	-0.00427081706785451	2
"ydiD"	-0.0190155917980423	2
"elaD"	-0.0101406608249506	2
"IR1076"	-0.0141472516362705	2
"visC"	-0.0114635551261113	2
"rob"	-0.00903825846567463	2
"ECB_misc_RNA_36"	-0.0132235860660742	2
"ydeA"	-0.00697645474258382	2
"ECB_00528"	-0.0449863233385356	3
"yaiB"	-0.004627594493667	3
"deoT"	-0.0426783623188902	3
"IR1712"	-0.0313115750967398	3
"yfdV"	-0.00938601816021217	3
"ECB_01505"	-0.0188306501611824	3
"IR657"	-0.0820673805478065	3
"IR1338"	-0.00111040154346052	3
"mcrC"	-0.0150152584653464	3
"yciK"	-0.0329851778530235	3
"gpp"	-0.0750360452373729	3
"IR436"	-0.0416446754272126	3
"aidB"	-0.0269693936113959	3
"hisM"	-0.000485395469066007	3
"yebW"	-0.0113269417523768	3
"fadB"	-0.00143826844794679	3
"aroL"	-0.0772777897490085	3
"dmsA"	-0.00111157651060136	3
"IR845"	-0.0506860901381519	3
"ynfF"	-0.0088165607533267	3
"glxK"	-0.0110665685627206	3
"yobD"	-0.00409701300481516	3
"IR2143"	-0.00312074828632363	3
"hflX"	-0.00436256686883967	3
"gcvR"	-0.0157532442229786	3
"yjiN"	-0.00254506505345604	3
"flhB"	-0.00706796817975613	3
"ytfL"	-0.0158237956909712	3
"IR1404"	-0.0141589275492241	3
"IR374"	-0.0298439454231253	3
"IR2036"	-0.035192132860007	3
"IR1642"	-0.00893320018472749	3
"IR929"	-0.00311213877838846	3
"envR"	-0.0167340195553914	3
"IR1428"	-0.0399608247692029	3
"yneJ"	-0.0478127863117673	3
"IR1544"	-0.0162415555304143	3
"yncI"	-0.0115754530543592	3
"IR605"	-0.00691930848058412	3
"IR2976"	-0.0457357627349882	3
"IR336"	-0.00518852704501607	3
"rluA"	-0.00489602248858705	3
"chbR"	-0.0224324860944115	3
"IR2231"	-0.00555681512158082	3
"yciF"	-0.0236276034359209	3
"IR2676"	-0.00258501592131186	3
"yniB"	-0.0036073177068073	3
"yjiG"	-0.0196579286485269	3
"IR3220"	-0.0164183037322647	3
"ybiA"	-0.0149449278452781	3
"panF"	-0.00601001982021965	3
"IR627"	-0.0155502273425773	3
"IR630"	-0.00727608239573015	3
"yfbV"	-0.0160795065099887	3
"panF"	-0.00480793029490193	3
"yqeH"	-0.0117270941366853	3
"ecpA"	-0.00752308461634587	3
"ksgA"	-0.0249096604352483	3
"fbp"	-0.00685141718646636	3
"malX"	-0.00142753080838355	3
"murA"	-0.00177752991581718	3
"IR1560"	-0.0174226373050637	3
"ecnA"	-0.010879823220672	3
"IR3656"	-0.00399521080606898	3
"ESCRE2799"	-0.00291710813712401	3
"pyrE"	-0.190536865068735	3
"crl"	-0.00317985773893419	3
"IR690"	-0.0154367680280222	3
"IR1631"	-0.0217399844084519	3
"sseB"	-0.00397121489174732	3
"yifO"	-0.00878146653451278	3
"fixX"	-0.000765140074482405	3
