"name"	"fitted1"	"rep"
"ESCRE1348"	-0.00639153679579301	1
"ykgE"	-0.00324221712737421	1
"IR166"	-0.0396175031418127	1
"mpl"	-0.0198005655532294	1
"gudX"	-0.00730305329192119	1
"IR1149"	-0.0170172242439801	1
"flhE"	-0.0320359870734094	1
"ybjT"	-0.00617095885433109	1
"IR1914"	-0.0049974263453683	1
"ycgN"	-2.71869739428204e-05	1
"ydgK"	-0.0201277913823701	1
"IR2744"	-0.0253630456156208	1
"IR2486"	-0.00757571761451502	1
"frvX"	-0.00810835989884743	1
"IR496"	-0.00754218755783891	1
"gltS"	-0.0107799247291608	1
"IR259"	-0.0115778829427794	1
"IR2371"	-0.0174072607862818	1
"IR2400"	-0.00928068856735743	1
"treF"	-0.00469520070852304	1
"agaD"	-0.00191756688018802	1
"crl"	-0.00464286395113677	1
"motB"	-0.00376563656781789	1
"IR120"	-0.00920212868877033	1
"IR2266"	-0.00183942773216446	1
"flk"	-0.0162460471900119	1
"IR2333"	-0.00130313353517113	1
"IR3046"	-0.019214675828607	1
"srmB"	-0.0204070456805518	1
"yeiC"	-0.0045072557183331	1
"mqo"	-0.00179743877193148	1
"IR315"	-0.00098878108650716	1
"yhjY"	-0.0104885817932103	1
"yhfY"	-0.00406470806400458	1
"ybdZ"	-0.0140590277108873	1
"IR185"	-0.00364837021850697	1
"IR2163"	-0.00206980858524311	1
"ECB_02510"	-0.0215419465932018	1
"IR3565"	-0.0130564237132507	1
"yeeT"	-0.00391466591544661	1
"malG"	-0.0114921787091186	1
"yifL"	-0.0810580629138762	1
"crl"	-0.00317985773893419	1
"uxuR"	-0.00928837107129303	1
"hscC"	-0.0048757618713195	1
"potE"	-0.000235133045877096	1
"IR241"	-0.0121735503808452	1
"rbsC"	-0.0128669705099063	1
"IR423"	-0.0024839873425442	1
"galK"	-0.00191660321201966	1
"malQ"	-0.0102069504187867	1
"IR2935"	-0.00876839483215542	1
"IR222"	-0.0174557708440466	1
"nlpA"	-0.00569218974637682	1
"yeaG"	-0.00133663246278692	1
"IR3215"	-0.00103505330537514	1
"yigL"	-0.00612124568182084	1
"livM"	-0.0133876842171197	1
"IR3545"	-0.000861545355181027	1
"ycjR"	-0.0154315992142652	1
"ECB_01998"	-0.0388734357295874	1
"IR734"	-0.0229318423716637	1
"IR406"	-0.0262278588040146	1
"yjaG"	-0.0194642637561568	1
"rhlB"	-0.0679553940371734	1
"yjdK"	-0.0272696345893979	1
"IR1146"	-0.0530555859258743	1
"yobD"	-0.0122302174888343	1
"torZ"	-0.0020512514180746	1
"yeaU"	-0.0346860539835024	1
"cybB"	-0.0030529310526224	1
"ECB_02039"	-0.00858142633662549	1
"frsA"	-0.000853862395640683	1
"IR1241"	-0.067578417916026	1
"malE"	-0.00301466388567395	1
"mukF"	-0.0137066116287922	1
"IR2510"	-0.0550023418721302	1
"argD"	-0.163940568004702	1
"IR3701"	-0.0399414073053063	1
"IR1167"	-0.0187877959176567	1
"yibH"	-0.00107210954148351	1
"ldrD#4"	-0.0115407953377618	1
"IR1480"	-0.00268553025547249	1
"IR2005"	-0.0301196964906346	1
"yadD"	-0.00353355902462787	1
"IR1786"	-0.0996972927886734	1
"yfhK"	-0.0047268577449484	1
"IR1390"	-0.0535635025616124	1
"cysZ"	-0.00998287669881801	1
"qseC"	-0.0119478764953858	1
"exbB"	-0.0305715288990176	1
"O"	-0.00472915636010897	1
"ogrK"	-0.00775138367849464	1
"yejG"	-0.0227028774302024	1
"gntK"	-0.00360589339828449	1
"fimF"	-0.00263757111667789	1
"yhbP"	-0.0135977281571208	1
"ykgG"	-0.0101451165692883	1
"ydbH"	-0.0251658435976535	1
"IR1934"	-0.00654015582259859	1
"IR2975"	-0.013568509819922	1
"yahK"	-0.00564746570505475	1
"IR2904"	-0.0120576753829507	1
"uidC"	-0.0115570501655131	1
"ECB_01520"	-0.0497475727144694	1
"ECB_01464#1"	-0.0189231500245653	1
"greA"	-0.00705651543892808	1
"yjjG"	-0.0522490345026187	1
"emrK"	-0.00562821547679373	1
"IR1023"	-0.0117830081143695	1
"vioA"	-0.0182331748081381	1
"yggJ"	-0.018759960829257	1
"thiI"	-0.0536701235291507	1
"ydhP"	-0.0106359436369495	1
"tbpA"	-0.00289268706805561	1
"gcvR"	-0.0366761976881168	1
"bglF"	-0.0122489624726279	1
"asmA"	-0.00334611552206269	1
"IR3541"	-0.0151595163616838	1
"IR1944"	-0.0225412954521709	1
"potC"	-0.0166061718284151	1
"mviM"	-0.0115533148276768	1
"yjcF"	-0.0212422698337577	1
"grxA"	-0.0083808491412333	1
"ECB_00848"	-0.00586707950858085	1
"emrY"	-0.00539837364849025	1
"yeiH"	-0.00901663375244737	1
"ycaP"	-0.00241169130063343	1
"yddG"	-0.0123476977415563	1
"glpX"	-0.0122247658992578	1
"yfbF"	-0.00334323026190566	1
"yfiA"	-0.000916218588882975	1
"yjdI"	-0.0112704359410145	1
"sseA"	-0.00919667823733789	1
"IR2704"	-0.00919965933658737	1
"yibI"	-0.0266540707382627	1
"IR2802"	-0.000816535972934823	1
"IR1054"	-0.0787484558957977	1
"yigG"	-0.0179739482019544	1
"IR3188"	-0.0149071858570673	1
"IR448"	-0.0189719269897215	1
"pgpB"	-0.00810244095906675	1
"yiiR"	-0.0485698669281375	1
"yigZ"	-0.0928337943054094	1
"chbA"	-0.00797418828351281	1
"yihT"	-0.00189456088646606	1
"tsr"	-0.00422887309774245	1
"IR1795"	-0.00636728133551041	1
"flgL"	-0.00148353170042058	1
"yrbL"	-0.00263835859111368	1
"ECB_00822"	-0.0183998300578213	1
"ycbJ"	-0.00759090586273675	1
"IR1658"	-0.0313483814881187	1
"grxB"	-0.0172348792227831	1
"ECB_01906"	-0.00616701288944352	1
"IR54"	-0.0585743258110876	1
"phnB"	-0.00410049184997312	1
"yegK"	-4.74105929800654e-05	1
"IR2052"	-0.0316786986560563	1
"rbsB"	-0.0117933524178328	1
"IR1507"	-0.0365132081602913	1
"yafE"	-0.0158701057621508	1
"gspA"	-0.00150607043630628	1
"cirA"	-0.00381521821436459	1
"IR3179"	-0.00896578778252049	1
"IR302"	-0.0306232888688029	1
"ybjQ"	-0.0130715183361782	1
"yihQ"	-0.00111541931731223	1
"IR950"	-0.00172164121544526	1
"yidE"	-0.00168295957600749	1
"apaH"	-0.0356881140568272	1
"recR"	-0.0148806994206547	1
"ygfU"	-0.00884652161619125	1
"IR2897"	-0.00930766678400241	1
"ESCRE4470"	-0.0204762810384835	1
"ynfG"	-0.00627404961294614	1
"IR1766"	-0.00681795920103246	1
"yedZ"	-0.0039763581286527	1
"rlmB"	-0.0114650274262004	1
"ykgL"	-0.0111867727144283	1
"IR64"	-0.0130789461375469	1
"clcA"	-0.00993674253745311	1
"IR2518"	-0.0105282499423093	1
"srlE"	-0.00425007957233314	1
"IR2549"	-0.0028600494511776	1
"IR2963"	-0.00132264429364907	1
"ycjZ"	-0.0140665829305009	1
"gmr"	-0.00735354495469329	1
"fimI"	-0.00325134967414717	1
"IR3012"	-0.00350220348672873	1
"IR641"	-0.0286243593140712	1
"argD"	-0.129675724553222	1
"yeiU"	-0.0227895490101484	1
"wrbA"	-0.0051867462073627	1
"IR3528"	-0.00726320261426157	1
"hslV"	-0.0335040687860615	1
"yjdF"	-0.000717104386821269	1
"IR3288"	-0.00181335311299538	1
"IR3517"	-0.00941983788375681	1
"ECB_00321"	-0.00245502699306515	1
"IR2866"	-0.00158391413150174	1
"yjfL"	-0.00278467082320693	1
"IR2763"	-0.0101532824770539	1
"ybfP"	-0.00198445038737653	1
"ECB_03535"	-0.0433751986019933	1
"citF"	-0.00863935972423488	1
"mutH"	-0.00740677048502525	1
"ygjJ"	-0.0149611986793841	1
"hupB"	-0.00430682261528375	1
"sohB"	-0.0291857464156416	1
"IR1322"	-0.0183115985540815	1
"ybiM"	-0.00846200259130462	1
"chaB"	-0.0171292460246496	1
"ymgE"	-0.0111468904521399	1
"ulaG"	-0.00223023799918737	1
"yhdJ"	-0.00107592972934872	1
"yraM"	-0.0137388570521281	1
"IR3717"	-0.0111115395885704	1
"ECB_01523"	-0.00949922417380004	1
"IR1151"	-0.00561517733666864	1
"IR3248"	-0.000494122430221237	1
"nlpD"	-0.037645808850393	1
"waaL"	-0.00348608119722402	1
"alr"	-0.00730563239849002	1
"IR2842"	-0.0111185230059167	1
"IR3646"	-0.0187509802850186	1
"ECB_01513"	-0.00818034988122375	1
"cbl"	-0.000277709305911953	1
"IR1884"	-0.00673765368998027	1
"ybgK"	-0.00116589521184109	1
"ybjL"	-0.00490937190372129	1
"IR3421"	-0.0171008424532472	1
"ECB_00515"	-0.0138284544341543	1
"mviM"	-0.00643838239701756	1
"yncG"	-0.00126244250046856	1
"IR3615"	-0.00220309477787447	1
"ydhP"	-0.00952062505944355	1
"ydiE"	-0.00593541432290582	1
"ybcQ#2"	-0.0180449380223949	1
"yfhJ"	-0.0180076149983528	1
"dacB"	-0.00728714548629095	1
"IR3560"	-0.0162740535110249	1
"yfaP"	-0.011898959914798	1
"IR1958"	-0.0141659634707973	1
"ddpF"	-0.0170190299397042	1
"feoA"	-0.000190200178543885	1
"IR807"	-0.000468233870849543	1
"yojL"	-0.0337137654987331	1
"yeiC"	-0.0225224664583769	1
"yjiA"	-0.000309211478008964	2
"kbaZ"	-4.47125199560001e-05	2
"hyfB"	-0.00439369433906692	2
"yjeJ"	-0.000351503969284144	2
"ydiS"	-8.02175865282332e-05	2
"ECB_01341"	-0.00774346649196445	2
"IR2069"	-0.00752529051814357	2
"IR266"	-0.000691179117867693	2
"IR2631"	-0.0241231762631948	2
"ESCRE1299"	-0.0343616040134627	2
"ECB_02999"	-0.0194290657814493	2
"sgcE"	-0.000790407044014776	2
"yqjH"	-0.00212938107963769	2
"pntB"	-0.0407824508460835	2
"ycbW"	-0.0407612475936283	2
"nrdF"	-0.0192381898693117	2
"IR1848"	-0.0268252361619898	2
"IR3399"	-0.0296952311981476	2
"IR897"	-0.00927007174524688	2
"IR3291"	-0.0227645004302693	2
"IR1855"	-0.0162157642014077	2
"yncB"	-0.00943319538089115	2
"IR2920"	-0.00072981057249043	2
"IR3471"	-0.0155953962105483	2
"ygeY"	-0.00535015123724742	2
"IR3372"	-0.0177320848145105	2
"IR2421"	-0.0422748543048252	2
"IR1390"	-0.0111404616490143	2
"glgB"	-0.00801165230479083	2
"yaiV"	-0.00147051318170051	2
"IR842"	-0.00191463398709767	2
"napC"	-0.024894926797228	2
"IR2104"	-0.0148374270150087	2
"elaA"	-0.00875196601302804	2
"yjiO"	-0.00121747604249206	2
"ESCRE2414"	-0.0425620261446622	2
"IR561"	-0.0131288283330643	2
"IR665"	-0.0243058770850194	2
"IR978"	-0.0089011237121751	2
"ECB_01526"	-0.0227501650399594	2
"ydeN"	-0.0026223919527391	2
"ydjH"	-0.0017435137424434	2
"livG"	-0.00770753608709456	2
"narW"	-3.05151003806921e-05	2
"nrdE"	-0.00146566119764061	2
"yjaH"	-0.00731658698744144	2
"nlpB"	-0.0024989426355363	2
"IR876"	-0.0186789254768364	2
"yfgG"	-0.0222543963218849	2
"ygaV"	-0.00593157287412735	2
"ECB_04138#2"	-0.000853453581037476	2
"araJ"	-0.00456117241648074	2
"yfjF"	-0.0497492534571556	2
"yegD"	-0.000690653954435876	2
"IR3168"	-0.00168063668810075	2
"IR2521"	-0.023295041694188	2
"yagY"	-0.00940838728176522	2
"ECB_00731"	-0.00102830430564037	2
"ygfF"	-2.22115045797919e-05	2
"ECB_04179"	-0.00417489423864815	2
"fecB"	-0.114125348975315	2
"IR2609"	-0.00785909124879822	2
"ynbA"	-0.00769665972737216	2
"epsD"	-0.00328835202374664	2
"degQ"	-0.00116533281070971	2
"cusR"	-0.00736052045167361	2
"rutE"	-0.0506384359329029	2
"IR734"	-0.0354654904223217	2
"IR870"	-0.00142703735796774	2
"ydhX"	-0.0288705687401206	2
"bglG"	-0.0134500804667213	2
"ydiD"	-0.00836186187582219	2
"ydhC"	-0.0186263152818475	2
"narX"	-0.00805655449448383	2
"ygeV"	-0.0097618039373304	2
"dacA"	-0.0903841099044988	2
"yfdY"	-0.0136709077973089	2
"pitA"	-0.106948704676762	2
"ybgL"	-0.00112387752831985	2
"yaaJ"	-0.0020915711608365	2
"yghK"	-0.00050138247409023	2
"ESCRE1219"	-0.00055886355660789	2
"nhaB"	-0.0211315744018218	2
"ECB_00595"	-0.000679006627414676	2
"IR3475"	-0.0122540792713972	2
"yjcF"	-0.0169282696962567	2
"IR641"	-0.0286243593140712	2
"xylG#1"	-0.000259937391455822	2
"IR3690"	-0.0429897442730677	2
"yjfJ"	-0.00124574768974912	2
"ulaR"	-0.104911281357344	2
"ESCRE3514"	-0.0331090350109681	2
"ESCRE4514"	-0.0130941555656926	2
"ybcK"	-0.0188649966488486	2
"pabB"	-0.0737013333333357	2
"yqjE"	-0.106476481528777	2
"ygfJ"	-0.0332139575062236	2
"IR378"	-0.00942382361903624	2
"IR297"	-0.00519953219846562	2
"manX"	-0.00637978672390315	2
"yraJ"	-0.00218040198874298	2
"bisC"	-0.00318393635987625	2
"IR370"	-0.00723529280388666	2
"fhuC"	-0.000810255401156616	2
"yeiW"	-0.021782702841818	2
"exo"	-0.00718100313338852	2
"yjbF"	-0.00340747342214161	2
"modC"	-0.00293249516942613	2
"ECB_03510"	-0.00188015236701938	2
"mltD"	-0.0314777424547038	2
"IR666"	-0.0283919760856115	2
"IR3145"	-0.00472745214852533	2
"mobA"	-0.0365408974662437	2
"ECB_misc_RNA_49"	-0.0221203285288374	2
"yihL"	-0.00013310285523101	2
"ECB_01509"	-0.0325565931121316	2
"ybaM"	-0.074975346326849	2
"IR1359"	-0.0305529859849478	2
"IR773"	-0.0948191756084405	2
"IR3243"	-0.00615286004968523	2
"pntB"	-0.0728230086808794	2
"pgl"	-0.0909192092125766	2
"yccC"	-0.0022994343684916	2
"rlpA"	-0.000484893767538065	2
"ompT"	-0.0105237584684073	2
"acpT"	-0.000413909324213085	2
"ybfG"	-0.00473333617777221	2
"ybaA"	-0.0161258615462968	2
"yggP"	-0.0122112634033501	2
"mfd"	-0.00230079405037313	2
"IR3007"	-0.0748304880367593	2
"ECB_misc_RNA_6"	-0.0056725090565535	2
"intD"	-0.0103064396598606	2
"yedW"	-0.0565758478295011	2
"hyfH"	-0.00105793477626626	2
"lysS"	-0.00283992304187224	2
"btuB"	-0.00147586834700453	2
"IR472"	-0.0426211701760485	2
"cbpA"	-0.0171406686154583	2
"nrfB"	-0.000653069887705292	2
"gspC"	-0.00507531116583362	2
"yhiR"	-0.0278942125215392	2
"nhaR"	-0.00993419177580922	2
"yahA"	-0.00743419424192831	2
"gmr"	-0.0030048100061526	2
"yeaQ"	-0.0110660488943548	2
"rhtA"	-0.00908169880366766	2
"phnD"	-0.00404789875828019	2
"IR1177"	-0.00299218364436417	2
"IR2925"	-0.00585819442771793	2
"IR2651"	-0.0213913746209394	2
"mqo"	-0.00179743877193148	2
"yigL"	-0.00612124568182084	2
"uhpT"	-0.0137348127175899	2
"rsd"	-0.0257824312333223	2
"IR2868"	-0.0208022122831992	2
"narH"	-0.000427462076259344	2
"ydeH"	-0.0209995759382435	2
"IR2830"	-0.000333892804849281	2
"IR3454"	-0.0147780815642013	2
"IR3594"	-0.031453088909155	2
"yceB"	-0.0174004515049786	2
"IR2689"	-0.0206055095825315	2
"chpR"	-0.000118325020032019	2
"ybhT"	-0.00349737132532613	2
"IR3534"	-0.0198474955780486	2
"cobT"	-0.000943893421278221	2
"ddpX"	-0.0130106488985686	2
"yrbL"	-0.00263835859111368	2
"ymgA"	-0.064546821984522	2
"rlpA"	-0.0498593887473192	2
"allA"	-0.0108273200508801	2
"yhaJ"	-0.000266499365951759	2
"gshA"	-0.0450624081406088	2
"IR2745"	-0.00882768850875624	2
"yfbJ"	-0.00415580465856473	2
"IR1115"	-0.0135760377498147	2
"IR2921"	-0.0120738302702085	2
"yegS"	-0.00458287585502125	2
"yihM"	-0.000421836405698064	2
"IR1633"	-0.00880273876043963	2
"IR2201"	-0.0521430882536841	2
"torT"	-0.0169231571194919	2
"arsB"	-0.00698056612847062	2
"hgdC"	-0.00343198662503987	2
"IR2667"	-0.0191974364304777	2
"mngR"	-0.029999146547059	2
"yfcS"	-0.0306585513587994	2
"ygbM"	-0.00284469688120007	2
"IR772"	-0.0430680868192155	2
"IR1934"	-0.0537845867101221	2
"frc"	-0.00444119529303192	2
"fixX"	-0.00710327484518794	2
"pflA"	-0.00123171375134005	2
"ydiD"	-0.0190155917980423	2
"yqeB"	-0.0299075390431162	2
"yciB"	-0.0176151502069652	2
"chbR"	-0.0125360067153142	2
"IR691"	-0.00520436141927871	2
"IR266"	-0.012665127642059	2
"yqeA"	-0.0165641247242015	2
"dusB"	-0.0434180284893103	2
"IR1445"	-0.0264847279327	2
"IR2312"	-0.0249443739939089	2
"ddg"	-0.00799493697406239	2
"ydiJ"	-0.0680219879450575	2
"yqjG"	-0.00688811083989004	2
"IR3333"	-0.0147666585989824	2
"uidR"	-0.0115766006064988	2
"yghS"	-0.0112848884815985	2
"ECB_02652"	-0.0608800261448026	2
"msrB"	-0.0183661909122756	2
"yfaP"	-0.011898959914798	2
"ECB_00841"	-0.0106315262952015	2
"nlpI"	-0.0158040028159474	2
"IR1670"	-0.00643379845436062	2
"IR2144"	-0.00110501281223657	2
"rluB"	-0.0238724432782763	2
"IR2893"	-0.00884385646169283	2
"IR1451"	-0.00405408274823317	2
"ebgC"	-0.013518441085471	2
"yihR"	-0.0101629531005366	2
"yidP#2"	-0.0168577738046048	2
