"name"	"fitted1"	"rep"
"yciU"	-0.00056779128666039	1
"IR2783"	-0.0504053549991538	1
"IR2854"	-0.0277962407287081	1
"caiT"	-0.000903971039418817	1
"ESCRE4485"	-0.0136577989798474	1
"ilvM"	-0.103317073865384	1
"ybhH"	-0.0705969880662817	1
"glgC"	-0.0053026300724696	1
"ygfQ"	-0.0012794155123664	1
"glnL"	-0.0314973610083116	1
"yqiC"	-0.0172635749656058	1
"slyA"	-0.054124651823739	1
"mdtE"	-0.00398508811932135	1
"ydeA"	-0.0163538376666383	1
"IR2928"	-0.00651714826394656	1
"yhdP"	-0.0637796812417073	1
"yahE"	-0.0258529286899494	1
"yjhS"	-0.019987863111527	1
"flgC"	-0.00142808543211996	1
"ECB_03540"	-0.00176379954315023	1
"yniA"	-0.00441335136933546	1
"ESCRE4513"	-0.051651300313429	1
"IR2302"	-0.00145686027007082	1
"IR1040"	-0.0313492696289147	1
"IR532"	-0.0231847003119638	1
"IR381"	-0.016546112988518	1
"rarD"	-0.00202593595817936	1
"IR544"	-0.0206261585418191	1
"fdrA"	-0.00680948818324245	1
"recG"	-0.056951452969819	1
"lsrD"	-0.0164616674721918	1
"ycjU"	-0.0061643705394289	1
"relA"	-0.0758808226434035	1
"IR3137"	-0.0230399260571413	1
"IR3137"	-0.039475160376012	1
"ECB_04210"	-0.00861289877375146	1
"ECB_01908"	-0.0164467292313443	1
"yfbV"	-0.0237249937839867	1
"queA"	-0.0293287837842586	1
"yidL"	-0.00716170117046605	1
"rcsF"	-0.00104420205934567	1
"rffH"	-0.0607931025654917	1
"dacA"	-0.04038657702686	1
"IR2490"	-0.0567745919748011	1
"mhpR"	-0.0113084280613224	1
"argR"	-0.0548721690270842	1
"IR2394"	-0.00335093035581604	1
"prkB"	-0.030101543537395	1
"ydiV#2"	-0.0366113717027946	1
"IR443"	-0.0324713716118126	1
"tldD"	-0.0065887668803006	1
"caiF"	-0.0211596811241418	1
"ynfA"	-0.0202784883905432	1
"dppC"	-0.0063773464863871	1
"IR338"	-0.013657414886486	1
"IR2788"	-0.0149622982415145	1
"IR3007"	-0.0686849148642653	2
"yfbM"	-0.0252164799332175	2
"IR3560"	-0.00905814182606009	2
"corA#1"	-0.00266754660790578	2
"IR2157"	-0.0436445818652405	2
"yieP"	-0.00763440885440466	2
"tam"	-0.00818414225044598	2
"relA"	-0.0640905077859361	2
"bglF"	-0.00754993596880265	2
"yiaD"	-0.00596581533930399	2
"IR1810"	-0.0228559654617335	2
"IR1925"	-0.0222730234522157	2
"IR1974"	-0.0134464503562749	2
"IR356"	-0.0158767788113728	2
"hokB"	-0.0626399420590358	2
"IR3186"	-0.0301958701954983	2
"IR2478"	-0.00486911424790998	2
"argI"	-0.0570837197636952	2
"ESCRE0271"	-0.0126843533950483	2
"creA"	-0.011006142800728	2
"IR73"	-0.000616739840586277	2
"IR1648"	-0.00175097517254144	2
"yfeG"	-0.0241710414660767	2
"fumA"	-0.00114096824256322	2
"artJ"	-0.0237989013782985	2
"IR2938"	-0.0130455715227449	2
"ESCRE4616"	-0.0865098496250432	2
"lar"	-0.0253318516665635	2
"IR768"	-0.0183828356114533	2
"bcsE"	-0.00320683727254145	2
"bcp"	-0.0103851157925596	2
"ymgC"	-0.0346455876327743	2
"IR1587"	-0.0245311264729929	2
"IR2185"	-0.0133667652248376	2
"kgtP"	-0.0104861235410455	2
"yjdP"	-0.030142722598442	2
"yahE"	-0.0258529286899494	2
"pntA"	-0.0749816237717471	2
"IR714"	-0.034221656991981	2
"ybjS"	-0.00377221628606449	2
"htrE"	-0.00108383151458601	2
"dos"	-0.00259558815105882	2
"yncA"	-0.00552973383711408	2
"yphA"	-0.00734821383747348	2
"dicC"	-0.00554964871955749	2
"wbbD"	-0.0528274664582283	2
"IR2374"	-0.0177832214478904	2
"moaD"	-0.00169846172266008	2
"nac"	-0.0237874654268733	2
"IR1654"	-0.0336711998406696	2
"hscB"	-0.0401703155941104	2
"yafN"	-0.00543889614550285	2
"tyrP"	-0.0050553706586967	2
"adhP"	-0.0161343738172296	2
"hpaA"	-0.000840997277841338	2
"ycaP"	-0.013022411180827	2
"ybdD"	-0.010752320693329	2
"tgt"	-0.0587361701396316	2
"yidQ"	-0.000366473514991456	2
"IR1336"	-0.028889870004315	2
"fimC"	-0.00170893124770846	2
"IR1274"	-0.0215036264662748	2
"mrcA"	-0.00469026250601645	2
"IR2067"	-0.0399114619110833	2
"pyrI"	-0.00672230635253707	2
"yiiD#1"	-0.039248386672339	2
"pepE"	-0.00410999036782637	2
"ypdI"	-0.00397791039621291	2
"IR3592"	-0.0714169581012855	2
"ybaY"	-0.00227421566559357	2
"IR3625"	-0.00160411865525246	2
"ybgI"	-0.0172773108082164	2
"yhcN"	-0.111464492940169	2
"yrbB"	-0.0624838529579345	2
"IR3658"	-0.00552500256568361	2
"yagU"	-0.0608148584652088	2
"yejE"	-0.0221520431874974	2
"yhcM"	-0.0856256605568391	2
"cld"	-0.00881924149274183	2
"gatZ#2"	-0.0127421931900765	2
"nrfD"	-0.0145812704937548	2
"cpsG#2"	-0.0463979426510086	2
"rhaA"	-0.00243504556483921	2
"folE"	-0.0594290063509482	2
"IR429"	-0.0036059607381645	2
"ECB_03510"	-0.00620995972672918	2
"hupA"	-0.0151698990955047	2
"csgF"	-0.00697528421831216	2
"aroM"	-0.00422370217378801	2
"ECB_03719"	-8.44402835452004e-05	2
"hepA"	-0.0531905586152069	2
"yjjN"	-0.0298279606023575	2
"IR2085"	-0.00306878970080611	2
"ygcG"	-0.00481308737545948	2
"mdoC"	-0.0500971476521021	2
"mtlR"	-0.0319461757196294	2
"yfgB"	-0.0171786370840751	2
"IR3033"	-0.0106496849333302	2
"yjiN"	-0.00189252200729685	2
"IR1837"	-0.000495346832377834	2
"IR980"	-0.0145400983641543	2
"IR3446"	-0.0292406223880164	2
"recO"	-0.0333555108363216	2
"ECB_02835"	-0.0379756343314492	2
"mviM"	-0.0141325299065301	2
"mioC"	-0.000337795314879003	2
"yejK"	-0.027107002282487	2
"ECB_01471"	-0.00417662475188769	2
"hdeD"	-0.00428658460134758	2
"kefB"	-0.00635766117550249	2
"IR1539"	-0.0230629579376853	2
"ynbA"	-0.0295209165226058	2
"atoA"	-0.0392788145313409	2
"ybaM"	-0.0165322139494689	2
"dcd"	-0.0435418658722891	2
"ecpD"	-0.0140552670968087	2
"ecpD"	-0.000110505124497609	2
"ybeL"	-0.0337960419804583	2
"yddE#2"	-0.00146093391813699	2
"garL"	-0.00132191566858407	2
"IR1940"	-0.0289885962440528	2
"IR1837"	-0.0132482708375447	2
"ECB_00823"	-0.0200336547223369	2
"ybjI"	-0.013229209425272	2
"dsbC"	-9.68770410075512e-05	2
"yohK"	-0.0195800715135311	2
"yihP"	-0.00418131629408947	2
"ymgF"	-0.00815187707802187	2
"eda"	-0.0955506832188397	2
"ECB_02851"	-0.00254551128101083	2
"IR3699"	-0.0227916170291637	2
"IR1890"	-0.00538232624091091	2
"ygbE"	-0.00476573535034092	2
"ygdL"	-0.00944140726574914	2
"IR2429"	-0.0122864250137936	2
"IR2296"	-0.00591522898055934	2
"yeaQ"	-0.0382196032553752	2
"ybdF"	-0.00973984565851784	2
"ymcE"	-0.0133675856916164	2
"kpsC"	-0.00437017665433013	2
"IR2902"	-0.0127596812409099	2
"pnp"	-0.0663277646251084	2
"IR2567"	-0.00484550804073835	2
"flgB"	-0.0454825509567397	2
"IR2903"	-0.0485879279892656	2
"srlB"	-0.0121984185108351	2
"adhP"	-0.0028837080757844	2
"ECB_04214"	-0.0053265746241884	2
"wbbB"	-0.0138143060191544	2
"garR"	-0.0028219715172656	2
"yddB"	-0.00124405045955291	2
"recJ"	-0.00166686666269458	2
"eptA"	-0.00380115494917014	2
"IR2888"	-0.0663318933987953	2
"IR72"	-0.0409827992443625	2
"ECB_01413"	-0.00612504745393595	2
"cpdA"	-0.0718173051467836	2
"fimG"	-0.00482422716380357	2
"torA"	-0.016058743681699	2
"hha"	-0.0340382850468718	2
"yegH"	-0.00211998604897996	2
"IR1535"	-0.00316688414152704	2
"IR2609"	-0.00162659935584741	2
"ESCRE2389"	-0.0278992441842051	2
"IR406"	-0.0110821946321502	2
"IR201"	-0.00387904899336904	2
"yafN"	-0.0264519437660679	2
"flgK"	-0.00405148021447841	2
"IR46"	-0.0183093887346408	2
"ybhN"	-0.000721612439349767	2
"IR3424"	-0.00456037461639175	2
"putP"	-0.00178700425684865	2
"mobB"	-0.0211284738511426	2
"ypdC"	-0.00372610520614391	2
"ppiD"	-0.0200618572437568	2
"ubiH"	-0.166910120786671	2
"ydcP"	-0.0113493309377644	2
"mhpE"	-0.00111190718603829	2
"uxuB"	-0.00385899106104692	2
"ECB_00377"	-0.00173415643671041	2
"btuC"	-0.00873419645472587	2
"IR2004"	-0.00338053432510839	2
"ECB_00732"	-0.0163399844747236	2
"glpK"	-0.0455991771322918	2
"yicC"	-0.0346973370844145	2
"yfbS"	-0.00333940004329981	2
"iclR"	-0.00604990562929484	2
"bcr"	-0.0107857771067682	2
"dcuS#1"	-0.000463097180076539	2
"ygdI"	-0.000760217712114931	2
"IR2871"	-0.0367781337628039	2
"yacH"	-0.0042195049231019	2
"IR3084"	-0.00133750315481182	2
"ECB_03001"	-0.0212212985498791	2
"ybeF"	-0.0010008130758756	2
"eco"	-0.00230910757343745	2
"ybiA"	-0.00804811441704947	2
"cobB"	-0.00414467572181805	2
"yafK"	-0.00599729193112318	2
"dipZ"	-0.00563188965157977	2
"ccmC"	-0.00930287475421913	2
"IR2093"	-0.000458972626109268	2
"ucpA"	-0.0312695225365731	2
"ECB_02875"	-0.00229694519335736	2
"IR1706"	-0.014185063562962	2
"ymgC"	-0.0657357413426503	2
"sgbU"	-0.0117419827680566	2
"insD#3"	-0.0125179414350953	2
"yeiJ"	-0.0075553483505872	2
"IR2810"	-0.0244831825574943	2
"IR436"	-0.0220065887780005	2
"exoX"	-0.0128212910130202	2
"IR438"	-0.0710382095505106	2
"bisC"	-0.0179116330760698	2
"argR"	-0.00990178930215184	2
"IR930"	-0.00259924623680003	2
"cobS"	-0.000455202270945807	2
"yfiR"	-0.00862093363684939	2
"zntR"	-0.0328317762506959	2
"marA"	-0.00372959255783797	2
"yceG"	-0.0435395187242154	2
"pspC"	-0.0313245092190528	2
"yliG"	-0.00250859327497678	2
"uvrB"	-0.00148052774699106	2
"ygiP"	-6.22570387898101e-05	2
"IR2574"	-0.0156628288065654	2
