"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"	"V66"	"V67"	"V68"	"V69"	"V70"	"V71"	"V72"	"V73"	"V74"	"V75"	"V76"	"V77"	"V78"	"V79"	"V80"	"V81"	"V82"	"V83"	"V84"	"V85"	"V86"	"V87"	"V88"	"V89"	"V90"	"V91"	"V92"	"V93"	"V94"	"V95"	"V96"	"V97"	"V98"	"V99"	"V100"
0	0	0	0	0	0.25	0	0.25	0	0.25	0	0	0.25	0	0	0	0	0.25	0	0	0	0.25	0	0.25	0	0	0.25	0	0	0	0	0.25	0	0	0	0.25	0	0.25	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.25	0	0	0	0	0	0.25	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0.25	0	0	0	0.25	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.25	0	0.25	0	0.25	0	0	0.25	0	0	0	0	0.25	0	0	0	0.25	0	0.25	0	0	0.25	0	0	0	0	0.25	0	0	0	0.25	0	0.25	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.25	0	0	0	0	0	0.25	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0.25	0	0	0	0.25	0	0	0	0	0	0	0	0	0
0	0	0	0	0.166666666666667	0.166666666666667	0	0.166666666666667	0	0.166666666666667	0	0	0.166666666666667	0	0	0	0.166666666666667	0.166666666666667	0	0	0	0.166666666666667	0	0.166666666666667	0	0	0.166666666666667	0	0	0	0	0.166666666666667	0	0	0	0.166666666666667	0	0.166666666666667	0	0	0	0	0.166666666666667	0	0	0	0	0	0.166666666666667	0.166666666666667	0	0	0	0	0.166666666666667	0	0.166666666666667	0.166666666666667	0	0	0	0.166666666666667	0.166666666666667	0	0	0	0.166666666666667	0.166666666666667	0	0.333333333333333	0	0	0	0	0.166666666666667	0	0	0.166666666666667	0	0	0.166666666666667	0	0	0	0	0.166666666666667	0.166666666666667	0	0.166666666666667	0	0.166666666666667	0	0	0	0	0	0	0	0.166666666666667	0
0	0	0	0	0.142857142857143	0.142857142857143	0	0.142857142857143	0	0.142857142857143	0	0	0.142857142857143	0	0	0	0.142857142857143	0.142857142857143	0	0	0	0.142857142857143	0	0.142857142857143	0	0	0.142857142857143	0	0	0	0	0.142857142857143	0	0	0	0.142857142857143	0	0.142857142857143	0	0	0	0	0.142857142857143	0	0	0	0	0	0.142857142857143	0.142857142857143	0	0	0	0	0.142857142857143	0	0.142857142857143	0.142857142857143	0	0	0	0.142857142857143	0.142857142857143	0	0	0	0.142857142857143	0.142857142857143	0	0.285714285714286	0	0	0	0	0.142857142857143	0	0	0.142857142857143	0	0	0.142857142857143	0	0	0	0	0.142857142857143	0.142857142857143	0	0.142857142857143	0	0.142857142857143	0	0	0	0	0	0	0	0.142857142857143	0
0	0	0	0	0.0909090909090909	0.0909090909090909	0	0.0909090909090909	0	0.0909090909090909	0	0	0.0909090909090909	0	0	0	0.0909090909090909	0.0909090909090909	0	0	0	0.0909090909090909	0	0.0909090909090909	0	0	0.0909090909090909	0	0	0	0	0.0909090909090909	0	0	0	0.0909090909090909	0	0.0909090909090909	0	0	0	0	0.0909090909090909	0	0	0	0	0	0.0909090909090909	0.0909090909090909	0	0	0	0	0.0909090909090909	0	0.0909090909090909	0.0909090909090909	0	0	0	0.0909090909090909	0.0909090909090909	0	0	0	0.0909090909090909	0.0909090909090909	0	0.181818181818182	0	0	0	0	0.0909090909090909	0	0	0.0909090909090909	0	0	0.0909090909090909	0	0	0	0	0.0909090909090909	0.0909090909090909	0	0.0909090909090909	0	0.0909090909090909	0	0	0	0	0	0	0	0.0909090909090909	0
0	0	0	0	0.0526315789473684	0.105263157894737	0	0.0526315789473684	0	0.0526315789473684	0.0526315789473684	0	0.157894736842105	0	0.0526315789473684	0.0526315789473684	0.0526315789473684	0.0526315789473684	0	0.0526315789473684	0.0526315789473684	0.105263157894737	0	0.105263157894737	0	0.0526315789473684	0.105263157894737	0	0	0.0526315789473684	0	0.157894736842105	0	0.105263157894737	0	0.0526315789473684	0	0.0526315789473684	0.0526315789473684	0.0526315789473684	0	0	0.0526315789473684	0	0	0	0.0526315789473684	0	0.105263157894737	0.0526315789473684	0	0	0	0	0.0526315789473684	0.0526315789473684	0.0526315789473684	0.0526315789473684	0	0	0.0526315789473684	0.105263157894737	0.0526315789473684	0	0	0	0.105263157894737	0.105263157894737	0	0.157894736842105	0	0	0	0.0526315789473684	0.0526315789473684	0	0	0.0526315789473684	0.0526315789473684	0.0526315789473684	0.105263157894737	0	0.0526315789473684	0	0	0.0526315789473684	0.105263157894737	0	0.105263157894737	0	0.0526315789473684	0	0	0.0526315789473684	0	0.0526315789473684	0.0526315789473684	0.0526315789473684	0.105263157894737	0
0	0	0	0	0.0526315789473684	0.105263157894737	0	0.0526315789473684	0	0.0526315789473684	0.0526315789473684	0	0.157894736842105	0	0.0526315789473684	0.0526315789473684	0.0526315789473684	0.0526315789473684	0	0.0526315789473684	0.0526315789473684	0.105263157894737	0	0.105263157894737	0	0.0526315789473684	0.105263157894737	0	0	0.0526315789473684	0	0.157894736842105	0	0.105263157894737	0	0.0526315789473684	0	0.0526315789473684	0.0526315789473684	0.0526315789473684	0	0	0.0526315789473684	0	0	0	0.0526315789473684	0	0.105263157894737	0.0526315789473684	0	0	0	0	0.0526315789473684	0.0526315789473684	0.0526315789473684	0.0526315789473684	0	0	0.0526315789473684	0.105263157894737	0.0526315789473684	0	0	0	0.105263157894737	0.105263157894737	0	0.157894736842105	0	0	0	0.0526315789473684	0.0526315789473684	0	0	0.0526315789473684	0.0526315789473684	0.0526315789473684	0.105263157894737	0	0.0526315789473684	0	0	0.0526315789473684	0.105263157894737	0	0.105263157894737	0	0.0526315789473684	0	0	0.0526315789473684	0	0.0526315789473684	0.0526315789473684	0.0526315789473684	0.105263157894737	0
0	0	0	0	0.05	0.1	0	0.05	0	0.05	0.05	0	0.15	0	0.05	0.05	0.05	0.05	0	0.05	0.05	0.1	0	0.1	0	0.05	0.1	0	0	0.05	0	0.15	0	0.1	0	0.05	0	0.05	0.05	0.05	0	0	0.05	0	0	0	0.05	0	0.1	0.05	0	0	0	0	0.05	0.05	0.05	0.05	0	0	0.05	0.1	0.05	0	0	0	0.1	0.1	0	0.15	0	0	0	0.05	0.05	0	0	0.05	0.05	0.05	0.1	0	0.05	0	0	0.05	0.1	0	0.1	0	0.05	0	0	0.05	0	0.05	0.05	0.05	0.1	0
0	0	0	0	0.0476190476190476	0.0952380952380952	0	0.0476190476190476	0	0.0476190476190476	0.0476190476190476	0	0.142857142857143	0	0.0476190476190476	0.0476190476190476	0.0476190476190476	0.0476190476190476	0	0.0476190476190476	0.0476190476190476	0.0952380952380952	0	0.0952380952380952	0	0.0476190476190476	0.0952380952380952	0	0	0.0476190476190476	0	0.142857142857143	0	0.0952380952380952	0	0.0476190476190476	0	0.0476190476190476	0.0476190476190476	0.0476190476190476	0	0	0.0476190476190476	0	0	0	0.0476190476190476	0	0.0952380952380952	0.0476190476190476	0	0	0	0	0.0476190476190476	0.0476190476190476	0.0476190476190476	0.0476190476190476	0	0	0.0476190476190476	0.0952380952380952	0.0476190476190476	0	0	0	0.0952380952380952	0.0952380952380952	0	0.142857142857143	0	0	0	0.0476190476190476	0.0476190476190476	0	0	0.0476190476190476	0.0476190476190476	0.0476190476190476	0.0952380952380952	0	0.0476190476190476	0	0	0.0476190476190476	0.0952380952380952	0	0.0952380952380952	0	0.0476190476190476	0	0	0.0476190476190476	0	0.0476190476190476	0.0476190476190476	0.0476190476190476	0.0952380952380952	0
0	0	0	0	0.0454545454545455	0.136363636363636	0	0.0454545454545455	0	0.0454545454545455	0.0454545454545455	0.0454545454545455	0.136363636363636	0	0.0909090909090909	0.0454545454545455	0.0454545454545455	0.0454545454545455	0	0.0454545454545455	0.0454545454545455	0.136363636363636	0	0.0909090909090909	0	0.0454545454545455	0.0909090909090909	0	0	0.0454545454545455	0	0.136363636363636	0	0.0909090909090909	0	0.0454545454545455	0	0.0454545454545455	0.0454545454545455	0.0454545454545455	0	0	0.0454545454545455	0	0.0454545454545455	0	0.0454545454545455	0	0.0909090909090909	0.0454545454545455	0.0454545454545455	0	0	0	0.0454545454545455	0.0909090909090909	0.0454545454545455	0.0454545454545455	0	0	0.0454545454545455	0.0909090909090909	0.0454545454545455	0	0	0	0.0909090909090909	0.0909090909090909	0	0.136363636363636	0	0	0	0.0454545454545455	0.0454545454545455	0	0	0.0454545454545455	0.0454545454545455	0.0454545454545455	0.0909090909090909	0.0454545454545455	0.0454545454545455	0	0.0454545454545455	0.0454545454545455	0.0909090909090909	0	0.0909090909090909	0	0.0454545454545455	0	0	0.0454545454545455	0	0.0454545454545455	0.0454545454545455	0.0454545454545455	0.0909090909090909	0
0	0	0	0	0.04	0.12	0	0.04	0	0.04	0.04	0.04	0.12	0	0.08	0.04	0.04	0.04	0	0.08	0.04	0.12	0	0.08	0	0.04	0.08	0	0.04	0.04	0	0.12	0	0.08	0	0.04	0	0.04	0.04	0.04	0	0	0.04	0	0.04	0	0.04	0	0.08	0.04	0.04	0	0	0	0.08	0.08	0.08	0.04	0	0	0.04	0.08	0.04	0	0	0	0.08	0.08	0	0.12	0	0	0	0.04	0.04	0	0	0.04	0.04	0.04	0.08	0.04	0.04	0	0.04	0.04	0.08	0	0.08	0	0.04	0	0	0.04	0	0.04	0.04	0.04	0.08	0
0	0	0	0.0344827586206897	0.0689655172413793	0.103448275862069	0	0.0689655172413793	0	0.0344827586206897	0.0344827586206897	0.0344827586206897	0.103448275862069	0	0.0689655172413793	0.0344827586206897	0.0689655172413793	0.0344827586206897	0	0.0689655172413793	0.0689655172413793	0.137931034482759	0	0.0689655172413793	0	0.0344827586206897	0.0689655172413793	0	0.0344827586206897	0.0689655172413793	0	0.137931034482759	0	0.0689655172413793	0.0344827586206897	0.0689655172413793	0.0344827586206897	0.0344827586206897	0.0344827586206897	0.0344827586206897	0	0	0.0344827586206897	0	0.0344827586206897	0	0.0344827586206897	0.0344827586206897	0.103448275862069	0.0344827586206897	0.0689655172413793	0.0344827586206897	0	0	0.0689655172413793	0.103448275862069	0.0689655172413793	0.0689655172413793	0	0	0.0344827586206897	0.0689655172413793	0.0689655172413793	0	0	0	0.0689655172413793	0.103448275862069	0	0.103448275862069	0	0	0	0.0344827586206897	0.0689655172413793	0.0344827586206897	0	0.0344827586206897	0.0344827586206897	0.0344827586206897	0.103448275862069	0.0344827586206897	0.0689655172413793	0.0344827586206897	0.0344827586206897	0.0344827586206897	0.103448275862069	0.0344827586206897	0.103448275862069	0	0.0344827586206897	0	0.0344827586206897	0.0344827586206897	0	0.0344827586206897	0.0344827586206897	0.0344827586206897	0.0689655172413793	0.0344827586206897
0.0294117647058824	0.0294117647058824	0.0588235294117647	0.0588235294117647	0.147058823529412	0.0882352941176471	0.0294117647058824	0.0882352941176471	0	0.0588235294117647	0.0294117647058824	0.0294117647058824	0.117647058823529	0	0.0588235294117647	0.0588235294117647	0.0588235294117647	0.0294117647058824	0.0294117647058824	0.0588235294117647	0.0882352941176471	0.147058823529412	0	0.0588235294117647	0	0.0294117647058824	0.0882352941176471	0	0.0294117647058824	0.0588235294117647	0.0294117647058824	0.117647058823529	0.0294117647058824	0.0588235294117647	0.0294117647058824	0.0882352941176471	0.0882352941176471	0.0294117647058824	0.0294117647058824	0.0882352941176471	0	0	0.0294117647058824	0	0.0294117647058824	0	0.0294117647058824	0.0588235294117647	0.0882352941176471	0.0294117647058824	0.0882352941176471	0.0588235294117647	0	0	0.0588235294117647	0.0882352941176471	0.0882352941176471	0.0588235294117647	0.0588235294117647	0	0.0588235294117647	0.0588235294117647	0.0882352941176471	0	0.0294117647058824	0.0294117647058824	0.0588235294117647	0.117647058823529	0.0294117647058824	0.0882352941176471	0	0	0	0.0294117647058824	0.0588235294117647	0.0588235294117647	0	0.0294117647058824	0.0294117647058824	0.0294117647058824	0.0882352941176471	0.0294117647058824	0.0882352941176471	0.0294117647058824	0.0294117647058824	0.0588235294117647	0.117647058823529	0.0294117647058824	0.0882352941176471	0	0.0294117647058824	0	0.0294117647058824	0.0294117647058824	0	0.0294117647058824	0.0294117647058824	0.0294117647058824	0.0588235294117647	0.0294117647058824
0.0285714285714286	0.0285714285714286	0.0571428571428571	0.0571428571428571	0.142857142857143	0.0857142857142857	0.0285714285714286	0.0857142857142857	0	0.0571428571428571	0.0285714285714286	0.0285714285714286	0.114285714285714	0	0.0571428571428571	0.0571428571428571	0.0571428571428571	0.0571428571428571	0.0285714285714286	0.0571428571428571	0.0857142857142857	0.171428571428571	0	0.0571428571428571	0	0.0285714285714286	0.0857142857142857	0.0285714285714286	0.0285714285714286	0.0571428571428571	0.0285714285714286	0.114285714285714	0.0285714285714286	0.0571428571428571	0.0285714285714286	0.0857142857142857	0.0857142857142857	0.0285714285714286	0.0285714285714286	0.0857142857142857	0	0	0.0285714285714286	0	0.0285714285714286	0	0.0285714285714286	0.0571428571428571	0.0857142857142857	0.0285714285714286	0.0857142857142857	0.0571428571428571	0	0	0.0571428571428571	0.0857142857142857	0.114285714285714	0.0571428571428571	0.0571428571428571	0	0.0571428571428571	0.0571428571428571	0.0857142857142857	0	0.0285714285714286	0.0285714285714286	0.0571428571428571	0.114285714285714	0.0285714285714286	0.0857142857142857	0	0	0	0.0285714285714286	0.0571428571428571	0.0571428571428571	0.0285714285714286	0.0285714285714286	0.0285714285714286	0.0285714285714286	0.0857142857142857	0.0285714285714286	0.0857142857142857	0.0285714285714286	0.0285714285714286	0.0571428571428571	0.114285714285714	0.0285714285714286	0.0857142857142857	0	0.0285714285714286	0	0.0285714285714286	0.0285714285714286	0	0.0285714285714286	0.0285714285714286	0.0285714285714286	0.0571428571428571	0.0285714285714286
0.0263157894736842	0.0263157894736842	0.0526315789473684	0.0526315789473684	0.131578947368421	0.105263157894737	0.0263157894736842	0.0789473684210526	0	0.0526315789473684	0.0263157894736842	0.0526315789473684	0.105263157894737	0	0.0526315789473684	0.0526315789473684	0.0526315789473684	0.0526315789473684	0.0263157894736842	0.0526315789473684	0.0789473684210526	0.157894736842105	0	0.0789473684210526	0	0.0263157894736842	0.0789473684210526	0.0263157894736842	0.0263157894736842	0.0526315789473684	0.0263157894736842	0.105263157894737	0.0263157894736842	0.0526315789473684	0.0263157894736842	0.0789473684210526	0.0789473684210526	0.0263157894736842	0.0526315789473684	0.0789473684210526	0	0	0.0263157894736842	0	0.0263157894736842	0	0.0263157894736842	0.0526315789473684	0.105263157894737	0.0263157894736842	0.0789473684210526	0.0789473684210526	0	0	0.0789473684210526	0.0789473684210526	0.105263157894737	0.0789473684210526	0.0526315789473684	0	0.0526315789473684	0.0526315789473684	0.0789473684210526	0	0.0263157894736842	0.0263157894736842	0.0526315789473684	0.105263157894737	0.0263157894736842	0.0789473684210526	0	0	0.0263157894736842	0.0263157894736842	0.0526315789473684	0.0526315789473684	0.0263157894736842	0.0263157894736842	0.0263157894736842	0.0263157894736842	0.0789473684210526	0.0263157894736842	0.131578947368421	0.0263157894736842	0.0526315789473684	0.0789473684210526	0.105263157894737	0.0263157894736842	0.105263157894737	0	0.0263157894736842	0	0.0263157894736842	0.0263157894736842	0	0.0263157894736842	0.0263157894736842	0.0263157894736842	0.0526315789473684	0.0526315789473684
